,location,total_sqft,bath,price,bhk
5067,Marathahalli,1240.0,2.0,55.0,2
5068,Marathahalli,1100.0,2.0,75.0,1
5069,Marathahalli,1156.0,2.0,52.0,2
5070,Marathahalli,2524.0,5.0,180.0,4
5071,Marathahalli,1135.0,2.0,60.0,2
5072,Marathahalli,1839.0,3.0,130.0,3
5073,Marathahalli,1170.0,2.0,85.0,2
5074,Marathahalli,1102.0,2.0,53.67,2
5075,Marathahalli,1108.0,2.0,60.0,3
5076,Marathahalli,1449.0,3.0,110.0,3
5077,Marathahalli,1360.0,2.0,101.0,2
5078,Marathahalli,1026.0,2.0,50.18,2
5081,Marathahalli,1270.0,2.0,80.0,2
5082,Marathahalli,1100.0,2.0,50.0,2
5083,Marathahalli,1196.0,2.0,57.95,2
5085,Marathahalli,1485.0,2.0,90.0,3
5086,Marathahalli,1146.0,2.0,69.0,2
5087,Margondanahalli,1090.0,2.0,58.0,2
5088,Margondanahalli,1200.0,2.0,58.5,2
5089,Margondanahalli,1200.0,2.0,67.0,2
5091,Margondanahalli,1000.0,2.0,57.0,2
5093,Margondanahalli,600.0,2.0,35.0,2
5094,Margondanahalli,1200.0,2.0,69.0,2
5095,Margondanahalli,900.0,2.0,49.0,2
5096,Margondanahalli,1140.0,2.0,60.0,2
5097,Margondanahalli,1100.0,2.0,55.0,2
5098,Margondanahalli,1152.0,1.0,66.0,2
5100,Margondanahalli,1200.0,2.0,65.0,2
5101,Margondanahalli,1050.0,2.0,58.0,2
5102,Margondanahalli,1160.0,2.0,65.0,2
5103,Margondanahalli,1334.0,2.0,67.76,2
5104,Marsur,1800.0,4.0,145.0,4
5105,Marsur,1200.0,3.0,90.0,3
5106,Marsur,1200.0,3.0,120.0,3
5107,Mico Layout,5000.0,9.0,210.0,9
5108,Mico Layout,1550.0,2.0,65.0,3
5109,Mico Layout,1125.0,2.0,40.0,2
5110,Mico Layout,1190.0,2.0,39.25,2
5111,Mico Layout,800.0,1.0,29.5,1
5112,Mico Layout,1250.0,2.0,44.0,3
5113,Mico Layout,1171.0,2.0,39.0,2
5114,Mico Layout,1200.0,2.0,53.5,2
5115,Mico Layout,1670.0,3.0,59.0,3
5116,Mico Layout,1140.0,2.0,43.0,2
5117,Munnekollal,1170.0,2.0,52.0,2
5118,Munnekollal,1102.0,2.0,53.67,2
5119,Munnekollal,1390.0,3.0,68.0,3
5120,Munnekollal,1200.0,2.0,49.5,2
5121,Munnekollal,950.0,2.0,46.5,2
5122,Munnekollal,1560.0,3.0,75.0,3
5123,Munnekollal,1750.0,3.0,86.5,3
5124,Munnekollal,1385.0,2.0,66.5,3
5125,Munnekollal,1080.0,2.0,45.0,2
5126,Munnekollal,1170.0,2.0,59.0,2
5128,Munnekollal,1200.0,2.0,57.9,3
5129,Munnekollal,1030.0,2.0,50.36,2
5130,Murugeshpalya,1296.0,2.0,81.0,2
5131,Murugeshpalya,1550.0,3.0,74.0,3
5132,Murugeshpalya,1845.0,3.0,91.0,3
5133,Murugeshpalya,1185.0,2.0,85.0,2
5134,Murugeshpalya,1225.0,2.0,48.0,2
5135,Murugeshpalya,1930.0,3.0,75.0,3
5136,Murugeshpalya,1600.0,2.0,65.0,3
5137,Murugeshpalya,1344.0,2.0,56.0,3
5138,Murugeshpalya,1500.0,2.0,70.0,3
5139,Murugeshpalya,1855.0,3.0,96.0,3
5140,Murugeshpalya,1175.0,2.0,75.0,2
5141,Mysore Road,1175.0,2.0,73.5,2
5142,Mysore Road,1710.0,4.0,91.31,3
5143,Mysore Road,1020.0,2.0,48.95,2
5144,Mysore Road,1175.0,2.0,73.5,2
5145,Mysore Road,1070.0,2.0,45.0,2
5146,Mysore Road,1239.0,2.0,53.0,2
5147,Mysore Road,1060.0,2.0,62.0,2
5148,Mysore Road,980.0,2.0,45.47,2
5149,Mysore Road,883.0,2.0,40.0,2
5150,Mysore Road,1525.0,3.0,96.0,3
5151,Mysore Road,1200.0,2.0,65.0,2
5155,Mysore Road,883.0,2.0,40.95,2
5156,Mysore Road,1070.0,2.0,49.65,2
5158,Mysore Road,883.0,2.0,50.0,2
5159,Mysore Road,1155.0,2.0,51.0,2
5160,Mysore Road,1003.0,2.0,43.0,2
5161,Mysore Road,1237.0,2.0,73.0,2
5162,Mysore Road,883.0,2.0,45.0,2
5163,Mysore Road,1170.0,2.0,65.0,2
5164,Mysore Road,1029.5,2.0,50.855,2
5165,Mysore Road,940.0,2.0,43.61,2
5167,Mysore Road,1020.0,2.0,48.95,2
5168,Mysore Road,1568.0,2.0,100.0,3
5170,Mysore Road,1175.0,2.0,70.5,2
5171,Mysore Road,1080.0,2.0,60.0,3
5173,Mysore Road,883.0,2.0,37.0,2
5175,NGR Layout,1020.0,2.0,45.9,2
5176,NGR Layout,1105.0,2.0,49.73,2
5177,NGR Layout,1022.0,2.0,45.9,2
5178,NGR Layout,1020.0,2.0,45.0,2
5179,NGR Layout,1019.0,2.0,45.9,2
5180,NGR Layout,1020.0,2.0,46.0,2
5181,NGR Layout,1021.0,2.0,46.0,2
5182,NGR Layout,1021.0,2.0,45.9,2
5183,NRI Layout,1565.0,2.0,75.0,3
5184,NRI Layout,2500.0,5.0,130.0,5
5185,NRI Layout,1125.0,2.0,45.56,2
5186,NRI Layout,2150.0,4.0,115.0,4
5187,NRI Layout,1250.0,2.0,75.0,2
5188,NRI Layout,1789.0,3.0,75.0,3
5189,NRI Layout,1731.0,3.0,64.11,3
5190,NRI Layout,2400.0,2.0,125.0,2
5192,Nagarbhavi,1350.0,3.0,150.0,3
5193,Nagarbhavi,1200.0,2.0,150.0,2
5195,Nagarbhavi,2400.0,3.0,160.0,3
5196,Nagarbhavi,884.0,2.0,36.0,1
5197,Nagarbhavi,1055.0,2.0,55.0,2
5199,Nagarbhavi,1223.0,2.0,60.0,2
5200,Nagarbhavi,956.0,2.0,49.0,2
5202,Nagarbhavi,1200.0,2.0,150.0,2
5205,Nagarbhavi,1145.0,2.0,40.0,2
5206,Nagarbhavi,300.0,1.0,20.0,1
5207,Nagarbhavi,1250.0,3.0,175.0,4
5208,Nagarbhavi,710.0,2.0,40.0,1
5210,Nagarbhavi,1212.0,2.0,50.0,2
5211,Nagarbhavi,1020.0,2.0,55.0,2
5213,Nagarbhavi,1120.0,2.0,53.0,2
5215,Nagarbhavi,1146.0,2.0,50.0,2
5217,Nagarbhavi,1190.0,2.0,63.0,2
5219,Nagarbhavi,1050.0,2.0,80.0,2
5220,Nagarbhavi,2500.0,3.0,180.0,5
5222,Nagarbhavi,1250.0,3.0,170.0,2
5224,Nagarbhavi,1400.0,2.0,135.0,3
5226,Nagarbhavi,1100.0,2.0,46.2,2
5227,Nagarbhavi,1080.0,2.0,49.0,2
5228,Nagarbhavi,1800.0,3.0,180.0,4
5229,Nagarbhavi,1225.0,2.0,58.0,2
5230,Nagasandra,980.0,2.0,48.0,2
5231,Nagasandra,2400.0,4.0,145.0,4
5232,Nagasandra,7000.0,8.0,450.0,4
5233,Nagasandra,1650.0,3.0,95.0,3
5234,Nagasandra,1500.0,2.0,91.0,2
5235,Nagavara,400.0,1.0,14.0,1
5236,Nagavara,2172.65,3.0,120.0,4
5238,Nagavara,2319.0,3.0,180.0,3
5239,Nagavara,2430.0,4.0,180.0,3
5240,Nagavara,936.0,2.0,40.2,2
5241,Nagavara,1125.0,2.0,44.5,2
5242,Nagavara,1315.0,2.0,70.0,2
5243,Nagavara,1077.0,2.0,50.0,2
5244,Nagavara,2496.0,4.0,125.0,4
5245,Nagavara,1110.0,2.0,44.95,2
5246,Nagavara,1247.0,2.0,58.56,2
5247,Nagavarapalya,1392.0,2.0,99.0,2
5248,Nagavarapalya,705.0,1.0,52.5,1
5249,Nagavarapalya,1300.0,3.0,80.0,3
5250,Nagavarapalya,705.0,1.0,57.0,1
5251,Nagavarapalya,705.0,1.0,55.0,1
5252,Nagavarapalya,705.0,1.0,57.0,1
5253,Nagavarapalya,1335.0,2.0,110.0,2
5254,Nagavarapalya,1260.0,2.0,85.5,2
5255,Narayanapura,1308.0,2.0,89.04,2
5256,Narayanapura,1566.0,3.0,83.3,3
5257,Narayanapura,1485.0,3.0,85.0,3
5258,Narayanapura,1302.0,2.0,69.1,2
5259,Narayanapura,1308.0,2.0,89.04,2
5260,Narayanapura,2357.0,3.0,135.0,3
5261,Narayanapura,2357.0,3.0,135.0,3
5262,Narayanapura,1469.0,2.0,99.14,2
5263,Neeladri Nagar,1053.0,2.0,45.0,2
5264,Neeladri Nagar,1363.0,2.0,68.0,2
5265,Neeladri Nagar,2556.0,3.0,133.0,3
5266,Neeladri Nagar,674.0,1.0,21.0,1
5267,Neeladri Nagar,527.0,1.0,26.0,1
5268,Neeladri Nagar,1167.0,2.0,38.0,3
5269,Neeladri Nagar,1060.0,2.0,35.0,2
5270,Neeladri Nagar,640.0,1.0,20.5,1
5271,Neeladri Nagar,4000.0,12.0,160.0,10
5272,Neeladri Nagar,1105.0,2.0,30.0,2
5273,Neeladri Nagar,1100.0,2.0,30.0,2
5274,Neeladri Nagar,2111.0,3.0,103.0,3
5275,Nehru Nagar,1775.0,3.0,110.0,3
5276,Nehru Nagar,2363.0,5.0,120.0,4
5277,Nehru Nagar,2342.0,3.0,115.0,4
5278,Nehru Nagar,967.0,2.0,41.1,2
5279,Nehru Nagar,1374.0,3.0,72.0,3
5280,Nehru Nagar,1674.0,3.0,90.0,3
5281,Nehru Nagar,1269.0,2.0,63.0,3
5282,Nehru Nagar,1100.0,2.0,50.0,2
5283,Nehru Nagar,1674.0,3.0,81.0,3
5284,OMBR Layout,2420.0,3.0,185.0,3
5285,OMBR Layout,1078.0,2.0,65.0,2
5286,OMBR Layout,1101.0,2.0,65.5,2
5287,OMBR Layout,1041.0,2.0,65.5,2
5288,OMBR Layout,1300.0,2.0,80.0,2
5289,OMBR Layout,1085.0,2.0,64.0,2
5290,OMBR Layout,1855.0,3.0,145.0,3
5291,OMBR Layout,1050.0,2.0,48.0,2
5293,OMBR Layout,1165.0,2.0,88.5,2
5294,OMBR Layout,1101.0,2.0,66.0,2
5295,OMBR Layout,3400.0,4.0,275.0,4
5297,Old Airport Road,2732.0,4.0,204.0,4
5299,Old Airport Road,3356.0,4.0,251.0,4
5300,Old Airport Road,1206.0,2.0,75.0,2
5301,Old Airport Road,2774.0,4.0,207.0,4
5302,Old Airport Road,2690.0,4.0,191.0,4
5303,Old Airport Road,2690.0,4.0,199.0,4
5304,Old Airport Road,1655.0,2.0,97.65,2
5305,Old Airport Road,1075.0,2.0,60.0,2
5306,Old Airport Road,1858.0,2.0,167.0,3
5307,Old Airport Road,1150.0,2.0,90.0,2
5308,Old Airport Road,2690.0,4.0,191.0,4
5309,Old Airport Road,2658.0,5.0,187.0,4
5310,Old Airport Road,946.0,2.0,58.0,2
5311,Old Airport Road,2774.0,4.0,208.0,4
5312,Old Airport Road,2774.0,4.0,208.0,4
5313,Old Airport Road,3200.0,4.0,280.0,4
5314,Old Airport Road,2690.0,4.0,201.0,4
5315,Old Airport Road,1145.0,2.0,75.0,2
5316,Old Airport Road,2732.0,4.0,194.0,4
5317,Old Airport Road,2658.0,5.0,189.0,4
5318,Old Airport Road,2774.0,4.0,197.0,4
5319,Old Airport Road,3496.0,4.0,262.0,4
5320,Old Airport Road,2774.0,4.0,197.0,4
5321,Old Airport Road,2732.0,4.0,204.0,4
5322,Old Airport Road,1798.0,3.0,150.0,3
5323,Old Airport Road,2774.0,4.0,208.0,4
5324,Old Airport Road,1184.0,2.0,78.0,2
5325,Old Airport Road,3504.0,4.0,262.0,4
5326,Old Airport Road,1055.0,2.0,75.0,2
5327,Old Madras Road,1425.0,2.0,94.0,3
5328,Old Madras Road,3715.0,6.0,224.5,4
5331,Old Madras Road,935.0,2.0,45.0,2
5333,Old Madras Road,1720.0,3.0,100.0,3
5334,Old Madras Road,1200.0,2.0,72.0,2
5335,Old Madras Road,1225.0,2.0,53.55,2
5336,Old Madras Road,1100.0,2.0,70.0,2
5337,Old Madras Road,2760.0,5.0,157.0,3
5338,Old Madras Road,1171.0,2.0,75.0,2
5339,Old Madras Road,935.0,2.0,45.0,2
5340,Old Madras Road,4500.0,7.0,294.0,5
5342,Old Madras Road,1065.0,2.0,47.86,2
5343,Old Madras Road,2010.0,3.0,125.0,4
5345,Old Madras Road,1480.0,2.0,84.0,3
5346,Old Madras Road,2990.0,5.0,210.0,3
5347,Old Madras Road,1210.0,2.0,74.0,2
5348,Old Madras Road,1171.0,2.0,72.0,2
5350,Old Madras Road,1480.0,3.0,95.0,3
5352,Old Madras Road,1210.0,2.0,80.0,2
5353,Old Madras Road,1859.0,3.0,121.0,3
5354,Old Madras Road,2990.0,5.0,173.0,3
5357,Old Madras Road,2300.0,3.0,142.0,3
5359,Old Madras Road,1210.0,2.0,80.0,2
5360,Old Madras Road,1210.0,2.0,77.0,2
5361,Old Madras Road,5020.0,7.0,287.0,5
5363,Old Madras Road,1330.0,2.0,74.0,2
5364,Old Madras Road,1720.0,3.0,106.0,3
5365,Old Madras Road,2640.0,5.0,150.0,3
5366,Old Madras Road,2990.0,3.0,170.0,3
5368,Old Madras Road,1171.0,2.0,73.0,2
5369,Old Madras Road,1630.0,3.0,110.0,3
5370,Old Madras Road,1165.0,2.0,52.0,2
5371,Old Madras Road,2640.0,2.0,170.0,2
5372,Old Madras Road,1165.0,2.0,51.42,2
5373,Padmanabhanagar,1020.0,2.0,63.0,2
5374,Padmanabhanagar,1176.0,2.0,62.0,2
5375,Padmanabhanagar,1258.0,2.0,115.0,2
5377,Padmanabhanagar,1100.0,2.0,65.0,2
5378,Padmanabhanagar,3400.0,3.0,210.0,4
5382,Padmanabhanagar,4500.0,4.0,360.0,3
5383,Padmanabhanagar,1200.0,2.0,60.0,2
5385,Padmanabhanagar,1000.0,1.0,90.0,2
5386,Padmanabhanagar,1067.0,2.0,52.0,2
5390,Padmanabhanagar,1100.0,2.0,60.0,2
5391,Padmanabhanagar,2051.0,3.0,180.0,3
5392,Padmanabhanagar,2051.0,3.0,170.0,3
5393,Pai Layout,1006.0,2.0,35.0,2
5394,Pai Layout,1550.0,2.0,90.0,3
5395,Pai Layout,1050.0,2.0,40.0,2
5396,Pai Layout,1400.0,2.0,67.0,3
5397,Pai Layout,1100.0,2.0,50.0,2
5398,Pai Layout,1255.0,2.0,80.0,2
5399,Pai Layout,1075.0,2.0,35.0,2
5400,Pai Layout,1400.0,2.0,57.5,2
5401,Pai Layout,1175.0,2.0,60.0,2
5402,Pai Layout,810.0,2.0,34.5,2
5403,Pai Layout,1000.0,2.0,34.0,2
5404,Pai Layout,1000.0,2.0,42.0,2
5405,Pai Layout,3800.0,6.0,175.0,6
5406,Pai Layout,1068.0,2.0,48.0,2
5407,Pai Layout,1510.0,2.0,65.0,3
5410,Panathur,1359.0,2.0,87.0,2
5411,Panathur,1438.0,2.0,100.0,2
5412,Panathur,1688.0,3.0,118.0,3
5414,Panathur,1198.0,2.0,77.0,2
5415,Panathur,1180.0,2.0,70.0,2
5416,Panathur,1546.0,3.0,99.0,3
5418,Panathur,1000.0,2.0,65.3,2
5419,Panathur,1109.0,2.0,63.0,2
5420,Panathur,1000.0,2.0,68.0,2
5421,Panathur,1255.0,2.0,79.0,2
5422,Panathur,1205.0,2.0,62.9,2
5423,Panathur,1198.0,2.0,82.0,2
5424,Panathur,1235.0,2.0,65.0,2
5425,Panathur,1210.0,2.0,80.0,2
5426,Panathur,1210.0,2.0,77.0,2
5427,Panathur,661.0,1.0,40.0,1
5428,Panathur,1210.0,2.0,78.0,2
5430,Panathur,1050.0,2.0,60.0,2
5431,Panathur,1398.0,2.0,97.0,2
5432,Panathur,1065.0,2.0,58.0,2
5433,Panathur,1007.0,2.0,64.0,2
5434,Panathur,1210.0,2.0,77.93,2
5435,Panathur,1230.0,2.0,80.0,2
5436,Panathur,980.0,2.0,57.0,2
5437,Panathur,1075.0,2.0,60.0,2
5438,Panathur,1210.0,2.0,69.0,2
5439,Panathur,1343.0,2.0,76.0,2
5440,Parappana Agrahara,1194.0,2.0,47.0,2
5441,Parappana Agrahara,1194.0,2.0,47.0,2
5442,Parappana Agrahara,1194.0,2.0,46.0,2
5443,Parappana Agrahara,1194.0,2.0,47.0,2
5444,Parappana Agrahara,1194.0,2.0,46.0,2
5445,Parappana Agrahara,1194.0,2.0,47.0,2
5446,Parappana Agrahara,1194.0,2.0,47.0,2
5447,Parappana Agrahara,1092.0,2.0,43.0,2
5448,Parappana Agrahara,1194.0,2.0,45.0,2
5449,Parappana Agrahara,1200.0,1.0,45.0,1
5450,Parappana Agrahara,1194.0,2.0,46.0,2
5451,Parappana Agrahara,1194.0,2.0,47.0,2
5452,Parappana Agrahara,1194.0,2.0,47.0,2
5453,Parappana Agrahara,1194.0,2.0,46.0,2
5454,Parappana Agrahara,1194.0,2.0,46.0,2
5455,Pattandur Agrahara,1550.0,2.0,80.0,3
5456,Pattandur Agrahara,1025.0,2.0,44.5,2
5457,Pattandur Agrahara,1247.0,2.0,59.8,2
5458,Pattandur Agrahara,900.0,2.0,42.0,2
5459,Pattandur Agrahara,1302.0,2.0,66.0,2
5460,Pattandur Agrahara,1550.0,2.0,80.0,3
5461,Pattandur Agrahara,1247.0,2.0,62.35,2
5462,Pattandur Agrahara,1350.0,2.0,68.0,2
5463,Poorna Pragna Layout,920.0,2.0,39.55,2
5466,Poorna Pragna Layout,1160.0,2.0,46.39,2
5469,Poorna Pragna Layout,965.0,2.0,48.0,2
5474,Poorna Pragna Layout,1160.0,2.0,46.39,2
5476,Poorna Pragna Layout,1160.0,2.0,46.39,2
5479,Poorna Pragna Layout,960.0,2.0,50.0,2
5481,Prithvi Layout,2028.0,4.0,162.0,4
5482,Prithvi Layout,1352.0,2.0,87.5,2
5483,Prithvi Layout,1190.0,2.0,68.0,2
5484,Prithvi Layout,1352.0,2.0,85.0,2
5485,Prithvi Layout,1352.0,2.0,75.0,2
5486,Prithvi Layout,2273.0,4.0,220.0,3
5487,Prithvi Layout,1352.0,3.0,93.0,2
5488,Prithvi Layout,2273.0,4.0,192.0,3
5489,Prithvi Layout,1352.0,2.0,72.0,2
5492,R.T. Nagar,1200.0,2.0,120.0,2
5494,R.T. Nagar,1040.0,2.0,46.0,2
5495,R.T. Nagar,1200.0,2.0,45.0,2
5496,R.T. Nagar,1235.0,2.0,65.0,2
5497,R.T. Nagar,1140.0,3.0,130.0,3
5498,R.T. Nagar,970.0,2.0,55.0,2
5499,R.T. Nagar,1560.0,3.0,125.0,3
5500,R.T. Nagar,1200.0,2.0,60.0,2
5503,R.T. Nagar,1200.0,3.0,140.0,3
5504,R.T. Nagar,1100.0,3.0,125.0,2
5505,R.T. Nagar,1150.0,2.0,72.0,2
5506,R.T. Nagar,1500.0,4.0,185.0,4
5507,R.T. Nagar,3600.0,8.0,165.0,9
5508,R.T. Nagar,1080.0,2.0,48.0,2
5509,R.T. Nagar,1325.0,2.0,52.0,2
5511,R.T. Nagar,1300.0,3.0,145.0,3
5513,R.T. Nagar,1100.0,2.0,85.0,2
5514,R.T. Nagar,1667.0,3.0,130.0,3
5515,Rachenahalli,1050.0,2.0,52.07,2
5517,Rachenahalli,1050.0,2.0,55.5,2
5519,Rachenahalli,1050.0,2.0,53.5,2
5521,Rachenahalli,1220.0,2.0,59.5,2
5522,Rachenahalli,1050.0,2.0,52.5,2
5524,Rachenahalli,1050.0,2.0,52.1,2
5525,Rachenahalli,1050.0,2.0,53.5,2
5526,Rachenahalli,1113.0,2.0,55.0,2
5527,Rachenahalli,3657.0,5.0,220.0,4
5531,Rachenahalli,680.0,1.0,32.64,1
5532,Rachenahalli,1050.0,2.0,52.5,2
5535,Rachenahalli,690.0,1.0,39.8,1
5536,Rachenahalli,1200.0,2.0,50.0,2
5537,Rachenahalli,1050.0,2.0,47.25,2
5538,Rachenahalli,1050.0,2.0,55.5,2
5539,Rachenahalli,985.0,2.0,49.97,2
5540,Rachenahalli,1050.0,2.0,52.5,2
5541,Rachenahalli,1050.0,2.0,52.08,2
5543,Rachenahalli,1050.0,2.0,52.07,2
5545,Rachenahalli,1050.0,2.0,52.08,2
5546,Rachenahalli,985.0,2.0,49.97,2
5547,Rachenahalli,1856.0,3.0,106.0,3
5548,Rachenahalli,1050.0,2.0,52.5,2
5549,Rachenahalli,985.0,2.0,50.17,2
5550,Rachenahalli,2600.0,3.0,160.0,3
5553,Rachenahalli,985.0,2.0,50.17,2
5554,Rachenahalli,1050.0,2.0,52.71,2
5557,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5558,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5559,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5560,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5561,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5562,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5563,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5564,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5565,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5566,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5567,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5568,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5569,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5570,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5571,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5572,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5574,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5575,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5576,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5577,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5580,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5581,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5582,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5583,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5584,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5585,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
5586,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5588,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5589,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
5590,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
5591,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5593,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
5594,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
5596,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
5597,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5598,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
5599,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5600,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
5602,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
5603,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
5605,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5606,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5607,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
5608,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5609,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
5610,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
5611,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
5612,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
5613,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5614,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
5615,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5616,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
5617,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5618,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5619,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5620,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
5622,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5623,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
5625,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5626,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
5627,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
5628,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5629,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
5630,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
5631,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
5632,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
5634,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
5635,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5637,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
5638,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
5639,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
5640,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
5641,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
5643,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
5644,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
5645,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
5646,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5648,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
5650,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5651,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
5652,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
5653,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
5654,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
5655,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5656,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5659,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
5660,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
5661,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
5662,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5663,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5664,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5665,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
5667,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5668,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
5669,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
5670,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5672,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5674,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5675,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5676,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5677,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5678,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
5679,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5680,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
5681,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5682,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5683,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5685,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5686,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5687,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5688,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
5689,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
